   Time:sec   Load:kgf  Stroke:mm     Spare1     Spare2
  567.72998     87.829  189.22394    0.00000    0.00000
  567.87000     87.831  189.27144    0.00000    0.00000
  568.03497     87.834  189.32704    0.00000    0.00000
  568.17999     87.834  189.37498    0.00000    0.00000
  568.34497     87.835  189.42928    0.00000    0.00000
  568.48499     87.834  189.47710    0.00000    0.00000
  568.65002     87.835  189.53107    0.00000    0.00000
  568.79498     87.836  189.58028    0.00000    0.00000
  568.95001     87.837  189.63029    0.00000    0.00000
  569.10498     87.837  189.68301    0.00000    0.00000
  569.25000     87.836  189.73022    0.00000    0.00000
  569.41498     87.836  189.78627    0.00000    0.00000
  569.56000     87.835  189.83426    0.00000    0.00000
  569.72498     87.835  189.88889    0.00000    0.00000
  569.86499     87.835  189.93629    0.00000    0.00000
  570.03497     87.835  189.99222    0.00000    0.00000
  570.17499     87.835  190.03984    0.00000    0.00000
  570.33502     87.834  190.09222    0.00000    0.00000
  570.48499     87.834  190.14224    0.00000    0.00000
  570.63501     87.834  190.19218    0.00000    0.00000
  570.79498     87.834  190.24583    0.00000    0.00000
  570.93500     87.834  190.29320    0.00000    0.00000
  571.09998     87.835  190.34824    0.00000    0.00000
  571.24500     87.835  190.39574    0.00000    0.00000
  571.40997     87.835  190.45171    0.00000    0.00000
  571.55499     87.835  190.49916    0.00000    0.00000
  571.71997     87.835  190.55379    0.00000    0.00000
  571.85999     87.835  190.60173    0.00000    0.00000
  572.02002     87.835  190.65370    0.00000    0.00000
  572.16998     87.835  190.70506    0.00000    0.00000
  572.32001     87.836  190.75383    0.00000    0.00000
  572.47998     87.836  190.80771    0.00000    0.00000
  572.62500     87.837  190.85567    0.00000    0.00000
  572.78998     87.839  190.91098    0.00000    0.00000
  572.93500     87.842  190.95895    0.00000    0.00000
  573.09998     87.849  191.01370    0.00000    0.00000
  573.23999     87.855  191.06091    0.00000    0.00000
  573.40997     87.860  191.11693    0.00000    0.00000
  573.54999     87.866  191.16504    0.00000    0.00000
  573.71002     87.870  191.21696    0.00000    0.00000
  573.85999     87.872  191.26727    0.00000    0.00000
  574.01001     87.875  191.31726    0.00000    0.00000
  574.16998     87.880  191.37062    0.00000    0.00000
  574.31000     87.884  191.41832    0.00000    0.00000
  574.47498     87.889  191.47319    0.00000    0.00000
  574.62000     87.894  191.52055    0.00000    0.00000
  574.78497     87.899  191.57657    0.00000    0.00000
  574.92999     87.902  191.62419    0.00000    0.00000
  575.09497     87.906  191.67853    0.00000    0.00000
  575.23499     87.913  191.72647    0.00000    0.00000
  575.39502     87.919  191.77853    0.00000    0.00000
  575.54498     87.927  191.83022    0.00000    0.00000
  575.69501     87.936  191.87845    0.00000    0.00000
  575.85498     87.940  191.93210    0.00000    0.00000
  575.99500     87.944  191.98024    0.00000    0.00000
  576.16498     87.950  192.03548    0.00000    0.00000
  576.30499     87.956  192.08310    0.00000    0.00000
  576.46997     87.962  192.13736    0.00000    0.00000
  576.60999     87.969  192.18513    0.00000    0.00000
  576.77002     87.974  192.23708    0.00000    0.00000
  576.91998     87.978  192.28799    0.00000    0.00000
  577.07001     87.983  192.33704    0.00000    0.00000
  577.22998     87.991  192.39040    0.00000    0.00000
  577.37000     87.998  192.43802    0.00000    0.00000
  577.53998     88.006  192.49411    0.00000    0.00000
  577.68500     88.011  192.54201    0.00000    0.00000
  577.84998     88.016  192.59700    0.00000    0.00000
  577.98999     88.021  192.64441    0.00000    0.00000
  578.15997     88.029  192.70033    0.00000    0.00000
  578.29999     88.035  192.74791    0.00000    0.00000
  578.46002     88.041  192.80031    0.00000    0.00000
  578.60999     88.046  192.85065    0.00000    0.00000
  578.76501     88.050  192.90225    0.00000    0.00000
  578.91998     88.054  192.95415    0.00000    0.00000
  579.06500     88.062  193.00218    0.00000    0.00000
  579.22498     88.069  193.05659    0.00000    0.00000
  579.37000     88.075  193.10417    0.00000    0.00000
  579.53998     88.080  193.16026    0.00000    0.00000
  579.67999     88.083  193.20752    0.00000    0.00000
  579.84497     88.087  193.26254    0.00000    0.00000
  579.98999     88.092  193.31029    0.00000    0.00000
  580.14502     88.099  193.36215    0.00000    0.00000
  580.29498     88.105  193.41315    0.00000    0.00000
  580.44501     88.111  193.46223    0.00000    0.00000
  580.60498     88.118  193.51616    0.00000    0.00000
  580.75000     88.121  193.56337    0.00000    0.00000
  580.91998     88.128  193.62000    0.00000    0.00000
  581.06000     88.138  193.66745    0.00000    0.00000
  581.22498     88.145  193.72244    0.00000    0.00000
  581.37000     88.152  193.77039    0.00000    0.00000
  581.53497     88.157  193.82602    0.00000    0.00000
  581.67999     88.160  193.87408    0.00000    0.00000
  581.84497     88.164  193.92847    0.00000    0.00000
  581.98499     88.172  193.97646    0.00000    0.00000
  582.14502     88.179  194.02835    0.00000    0.00000
  582.29498     88.184  194.08000    0.00000    0.00000
  582.44501     88.189  194.12839    0.00000    0.00000
  582.60498     88.192  194.18199    0.00000    0.00000
  582.74500     88.195  194.22986    0.00000    0.00000
  582.91498     88.198  194.28526    0.00000    0.00000
  583.06000     88.202  194.33328    0.00000    0.00000
  583.21997     88.206  194.38803    0.00000    0.00000
  583.36499     88.208  194.43520    0.00000    0.00000
  583.53003     88.209  194.49019    0.00000    0.00000
  583.67499     88.211  194.53899    0.00000    0.00000
  583.83002     88.212  194.59027    0.00000    0.00000
  583.97998     88.214  194.64119    0.00000    0.00000
  584.12500     88.214  194.68828    0.00000    0.00000
  584.28998     88.214  194.74420    0.00000    0.00000
  584.43500     88.214  194.79182    0.00000    0.00000
  584.59497     88.214  194.84616    0.00000    0.00000
  584.73999     88.214  194.89383    0.00000    0.00000
  584.90503     88.215  194.94821    0.00000    0.00000
  585.04999     88.215  194.99713    0.00000    0.00000
  585.21002     88.215  195.05013    0.00000    0.00000
  585.35999     88.216  195.10010    0.00000    0.00000
  585.51001     88.216  195.15021    0.00000    0.00000
  585.66998     88.216  195.20422    0.00000    0.00000
  585.81500     88.217  195.25171    0.00000    0.00000
  585.97998     88.218  195.30670    0.00000    0.00000
  586.12000     88.218  195.35416    0.00000    0.00000
  586.28998     88.218  195.41013    0.00000    0.00000
  586.42999     88.219  195.45767    0.00000    0.00000
  586.59497     88.220  195.51192    0.00000    0.00000
  586.73999     88.221  195.56003    0.00000    0.00000
  586.90002     88.225  195.61372    0.00000    0.00000
  587.04999     88.232  195.66365    0.00000    0.00000
  587.20001     88.238  195.71364    0.00000    0.00000
  587.35498     88.244  195.76566    0.00000    0.00000
  587.50000     88.248  195.81364    0.00000    0.00000
  587.66498     88.252  195.86903    0.00000    0.00000
  587.81000     88.255  195.91690    0.00000    0.00000
  587.97498     88.259  195.97160    0.00000    0.00000
  588.11499     88.264  196.01898    0.00000    0.00000
  588.28497     88.269  196.07495    0.00000    0.00000
  588.42499     88.272  196.12253    0.00000    0.00000
  588.58002     88.274  196.17357    0.00000    0.00000
  588.72998     88.277  196.22461    0.00000    0.00000
  588.87500     88.281  196.27185    0.00000    0.00000
  589.03998     88.284  196.32745    0.00000    0.00000
  589.18500     88.287  196.37491    0.00000    0.00000
  589.34998     88.291  196.43063    0.00000    0.00000
  589.48999     88.294  196.47781    0.00000    0.00000
  589.65997     88.300  196.53386    0.00000    0.00000
  589.80499     88.302  196.58148    0.00000    0.00000
  589.96503     88.304  196.63484    0.00000    0.00000
  590.10999     88.306  196.68379    0.00000    0.00000
  590.26501     88.308  196.73468    0.00000    0.00000
  590.41998     88.310  196.78734    0.00000    0.00000
  590.56500     88.315  196.83484    0.00000    0.00000
  590.72998     88.322  196.88976    0.00000    0.00000
  590.87000     88.329  196.93736    0.00000    0.00000
  591.03998     88.334  196.99333    0.00000    0.00000
  591.17999     88.336  197.04076    0.00000    0.00000
  591.34497     88.337  197.09550    0.00000    0.00000
  591.48999     88.338  197.14333    0.00000    0.00000
  591.65002     88.340  197.19664    0.00000    0.00000
  591.79999     88.343  197.24739    0.00000    0.00000
  591.95502     88.344  197.29831    0.00000    0.00000
  592.10498     88.345  197.34857    0.00000    0.00000
  592.25000     88.346  197.39664    0.00000    0.00000
  592.41498     88.348  197.45224    0.00000    0.00000
  592.56000     88.349  197.49966    0.00000    0.00000
  592.71997     88.353  197.55429    0.00000    0.00000
  592.85999     88.358  197.60129    0.00000    0.00000
  593.02502     88.364  197.65465    0.00000    0.00000
  593.17499     88.366  197.70456    0.00000    0.00000
  593.32001     88.367  197.75319    0.00000    0.00000
  593.47998     88.367  197.80650    0.00000    0.00000
  593.62000     88.368  197.85454    0.00000    0.00000
  593.78998     88.369  197.91026    0.00000    0.00000
  593.93500     88.370  197.95808    0.00000    0.00000
  594.09497     88.371  198.01242    0.00000    0.00000
  594.23999     88.372  198.06024    0.00000    0.00000
  594.40503     88.372  198.11516    0.00000    0.00000
  594.54999     88.372  198.16342    0.00000    0.00000
  594.70502     88.373  198.21515    0.00000    0.00000
  594.85498     88.373  198.26616    0.00000    0.00000
  595.00500     88.373  198.31516    0.00000    0.00000
  595.16498     88.373  198.36937    0.00000    0.00000
  595.31000     88.373  198.41704    0.00000    0.00000
  595.47498     88.373  198.47211    0.00000    0.00000
  595.61499     88.373  198.51935    0.00000    0.00000
  595.78497     88.373  198.57541    0.00000    0.00000
  595.92999     88.373  198.62294    0.00000    0.00000
  596.09003     88.373  198.67630    0.00000    0.00000
  596.23499     88.373  198.72543    0.00000    0.00000
  596.39001     88.373  198.77631    0.00000    0.00000
  596.54498     88.373  198.82898    0.00000    0.00000
  596.69000     88.373  198.87639    0.00000    0.00000
  596.84998     88.373  198.93106    0.00000    0.00000
  596.99500     88.374  198.97900    0.00000    0.00000
  597.15997     88.374  199.03423    0.00000    0.00000
  597.30499     88.374  199.08202    0.00000    0.00000
  597.46997     88.374  199.13631    0.00000    0.00000
  597.60999     88.374  199.18422    0.00000    0.00000
  597.77002     88.375  199.23611    0.00000    0.00000
  597.91998     88.376  199.28723    0.00000    0.00000
  598.06500     88.377  199.33485    0.00000    0.00000
  598.22498     88.378  199.38919    0.00000    0.00000
  598.37000     88.380  199.43721    0.00000    0.00000
  598.53497     88.383  199.49281    0.00000    0.00000
  598.67999     88.388  199.54092    0.00000    0.00000
  598.84497     88.394  199.59518    0.00000    0.00000
  598.98499     88.398  199.64279    0.00000    0.00000
  599.15002     88.402  199.69617    0.00000    0.00000
  599.29999     88.404  199.74614    0.00000    0.00000
  599.45001     88.405  199.79608    0.00000    0.00000
  599.60498     88.407  199.84871    0.00000    0.00000
  599.75000     88.410  199.89612    0.00000    0.00000
  599.91498     88.417  199.95218    0.00000    0.00000
  600.06000     88.424  199.99971    0.00000    0.00000
  600.22498     88.429  200.05470    0.00000    0.00000
  600.36499     88.433  200.10211    0.00000    0.00000
  600.53497     88.437  200.15878    0.00000    0.00000
  600.67999     88.440  200.20612    0.00000    0.00000
  600.84003     88.443  200.25967    0.00000    0.00000
  600.98499     88.450  200.30867    0.00000    0.00000
  601.14001     88.459  200.35976    0.00000    0.00000
  601.29498     88.466  200.41197    0.00000    0.00000
  601.44000     88.471  200.45952    0.00000    0.00000
  601.59998     88.474  200.51357    0.00000    0.00000
  601.74500     88.477  200.56163    0.00000    0.00000
  601.90997     88.480  200.61703    0.00000    0.00000
  602.05499     88.487  200.66457    0.00000    0.00000
  602.21503     88.495  200.71790    0.00000    0.00000
  602.35999     88.501  200.76701    0.00000    0.00000
  602.51501     88.507  200.81789    0.00000    0.00000
  602.66998     88.511  200.87056    0.00000    0.00000
  602.81500     88.515  200.91797    0.00000    0.00000
  602.97498     88.519  200.97260    0.00000    0.00000
  603.12000     88.526  201.02054    0.00000    0.00000
  603.28497     88.533  201.07578    0.00000    0.00000
  603.42999     88.539  201.12376    0.00000    0.00000
  603.59497     88.543  201.17851    0.00000    0.00000
  603.73499     88.546  201.22580    0.00000    0.00000
  603.90002     88.550  201.27950    0.00000    0.00000
  604.04999     88.555  201.32944    0.00000    0.00000
  604.20001     88.561  201.37953    0.00000    0.00000
  604.35498     88.566  201.43184    0.00000    0.00000
  604.50500     88.570  201.48137    0.00000    0.00000
  604.66498     88.573  201.53575    0.00000    0.00000
  604.81000     88.576  201.58348    0.00000    0.00000
  604.97498     88.579  201.63876    0.00000    0.00000
  605.12000     88.583  201.68634    0.00000    0.00000
  605.28497     88.588  201.74165    0.00000    0.00000
  605.42499     88.590  201.78935    0.00000    0.00000
  605.59003     88.595  201.84276    0.00000    0.00000
  605.73499     88.599  201.89168    0.00000    0.00000
  605.89001     88.601  201.94264    0.00000    0.00000
  606.04498     88.604  201.99471    0.00000    0.00000
  606.18500     88.606  202.04231    0.00000    0.00000
  606.34998     88.612  202.09735    0.00000    0.00000
  606.49500     88.616  202.14459    0.00000    0.00000
  606.65997     88.621  202.20061    0.00000    0.00000
  606.80499     88.626  202.24835    0.00000    0.00000
  606.96997     88.630  202.30252    0.00000    0.00000
  607.10999     88.632  202.35051    0.00000    0.00000
  607.27002     88.634  202.40257    0.00000    0.00000
  607.41998     88.636  202.45425    0.00000    0.00000
  607.57001     88.643  202.50256    0.00000    0.00000
  607.72998     88.651  202.55618    0.00000    0.00000
  607.87000     88.659  202.60425    0.00000    0.00000
  608.03998     88.666  202.65959    0.00000    0.00000
  608.18500     88.668  202.70750    0.00000    0.00000
  608.34497     88.670  202.76221    0.00000    0.00000
  608.48999     88.672  202.80949    0.00000    0.00000
  608.65503     88.675  202.86453    0.00000    0.00000
  608.79999     88.682  202.91350    0.00000    0.00000
  608.95502     88.691  202.96437    0.00000    0.00000
  609.10498     88.699  203.01537    0.00000    0.00000
  609.25500     88.704  203.06450    0.00000    0.00000
  609.41498     88.706  203.11908    0.00000    0.00000
  609.56000     88.708  203.16634    0.00000    0.00000
  609.72498     88.712  203.22136    0.00000    0.00000
  609.86499     88.719  203.26910    0.00000    0.00000
  610.03497     88.730  203.32449    0.00000    0.00000
  610.17499     88.737  203.37195    0.00000    0.00000
  610.33002     88.743  203.42296    0.00000    0.00000
  610.47998     88.745  203.47408    0.00000    0.00000
  610.63000     88.748  203.52295    0.00000    0.00000
  610.78998     88.751  203.57730    0.00000    0.00000
  610.93500     88.759  203.62500    0.00000    0.00000
  611.09998     88.768  203.67995    0.00000    0.00000
  611.23999     88.775  203.72728    0.00000    0.00000
  611.40997     88.784  203.78320    0.00000    0.00000
  611.55499     88.788  203.83090    0.00000    0.00000
  611.71503     88.792  203.88431    0.00000    0.00000
  611.85999     88.799  203.93327    0.00000    0.00000
  612.01501     88.811  203.98427    0.00000    0.00000
  612.16998     88.819  204.03685    0.00000    0.00000
  612.31500     88.826  204.08423    0.00000    0.00000
  612.47498     88.832  204.13893    0.00000    0.00000
  612.62000     88.835  204.18675    0.00000    0.00000
  612.78497     88.840  204.24208    0.00000    0.00000
  612.93500     88.849  204.29083    0.00000    0.00000
  613.09497     88.859  204.34514    0.00000    0.00000
  613.23999     88.866  204.39311    0.00000    0.00000
  613.40997     88.874  204.44913    0.00000    0.00000
  613.54999     88.877  204.49678    0.00000    0.00000
  613.71002     88.881  204.54916    0.00000    0.00000
  613.85999     88.887  204.59911    0.00000    0.00000
  614.01501     88.898  204.65071    0.00000    0.00000
  614.16998     88.904  204.70302    0.00000    0.00000
  614.31500     88.910  204.75108    0.00000    0.00000
  614.47498     88.914  204.80579    0.00000    0.00000
  614.62000     88.917  204.85300    0.00000    0.00000
  614.78998     88.920  204.90897    0.00000    0.00000
  614.92999     88.927  204.95679    0.00000    0.00000
  615.09497     88.937  205.01170    0.00000    0.00000
  615.23999     88.943  205.05899    0.00000    0.00000
  615.40002     88.949  205.11259    0.00000    0.00000
  615.54999     88.953  205.16270    0.00000    0.00000
  615.70001     88.956  205.21268    0.00000    0.00000
  615.85498     88.962  205.26494    0.00000    0.00000
  616.00000     88.973  205.31265    0.00000    0.00000
  616.16498     88.983  205.36861    0.00000    0.00000
  616.31000     88.991  205.41586    0.00000    0.00000
  616.46997     88.998  205.47057    0.00000    0.00000
  616.61499     89.002  205.51851    0.00000    0.00000
  616.78497     89.006  205.57448    0.00000    0.00000
  616.92999     89.014  205.62259    0.00000    0.00000
  617.09003     89.025  205.67583    0.00000    0.00000
  617.23499     89.033  205.72450    0.00000    0.00000
  617.39001     89.042  205.77588    0.00000    0.00000
  617.54498     89.047  205.82854    0.00000    0.00000
  617.69501     89.051  205.87750    0.00000    0.00000
  617.85498     89.058  205.93074    0.00000    0.00000
  618.00000     89.069  205.97881    0.00000    0.00000
  618.16498     89.078  206.03482    0.00000    0.00000
  618.31000     89.084  206.08272    0.00000    0.00000
  618.47498     89.088  206.13739    0.00000    0.00000
  618.61499     89.091  206.18480    0.00000    0.00000
  618.78497     89.095  206.24077    0.00000    0.00000
  618.92499     89.102  206.28842    0.00000    0.00000
  619.08502     89.110  206.34068    0.00000    0.00000
  619.23499     89.115  206.39067    0.00000    0.00000
  619.38501     89.121  206.44078    0.00000    0.00000
  619.54498     89.125  206.49442    0.00000    0.00000
  619.68500     89.128  206.54167    0.00000    0.00000
  619.84998     89.133  206.59662    0.00000    0.00000
  619.99500     89.143  206.64436    0.00000    0.00000
  620.15997     89.152  206.70038    0.00000    0.00000
  620.30499     89.158  206.74762    0.00000    0.00000
  620.46997     89.164  206.80225    0.00000    0.00000
  620.60999     89.167  206.84966    0.00000    0.00000
  620.76501     89.171  206.90062    0.00000    0.00000
  620.91998     89.177  206.95329    0.00000    0.00000
  621.06500     89.188  207.00066    0.00000    0.00000
  621.22998     89.197  207.05557    0.00000    0.00000
  621.37000     89.205  207.10364    0.00000    0.00000
  621.53998     89.211  207.15924    0.00000    0.00000
  621.68500     89.216  207.20750    0.00000    0.00000
  621.84998     89.224  207.26218    0.00000    0.00000
  621.98999     89.235  207.31020    0.00000    0.00000
  622.15997     89.247  207.36629    0.00000    0.00000
  622.30499     89.255  207.41411    0.00000    0.00000
  622.46503     89.260  207.46744    0.00000    0.00000
  622.60999     89.263  207.51624    0.00000    0.00000
  622.76501     89.268  207.56747    0.00000    0.00000
  622.91998     89.278  207.61945    0.00000    0.00000
  623.06500     89.288  207.66748    0.00000    0.00000
  623.22498     89.298  207.72214    0.00000    0.00000
  623.37000     89.305  207.76944    0.00000    0.00000
  623.53998     89.309  207.82541    0.00000    0.00000
  623.67999     89.313  207.87302    0.00000    0.00000
  623.84497     89.322  207.92805    0.00000    0.00000
  623.98999     89.333  207.97534    0.00000    0.00000
  624.15002     89.344  208.02904    0.00000    0.00000
  624.29999     89.352  208.07893    0.00000    0.00000
  624.45001     89.356  208.12900    0.00000    0.00000
  624.60498     89.360  208.18141    0.00000    0.00000
  624.75000     89.368  208.22896    0.00000    0.00000
  624.91498     89.381  208.28423    0.00000    0.00000
  625.05499     89.392  208.33209    0.00000    0.00000
  625.21997     89.402  208.38635    0.00000    0.00000
  625.36499     89.407  208.43430    0.00000    0.00000
  625.53003     89.410  208.48888    0.00000    0.00000
  625.67499     89.413  208.53792    0.00000    0.00000
  625.83002     89.423  208.58896    0.00000    0.00000
  625.97998     89.435  208.64017    0.00000    0.00000
  626.13501     89.446  208.69084    0.00000    0.00000
  626.29498     89.453  208.74420    0.00000    0.00000
  626.43500     89.456  208.79117    0.00000    0.00000
  626.59998     89.460  208.84592    0.00000    0.00000
  626.74500     89.467  208.89381    0.00000    0.00000
  626.90997     89.480  208.94913    0.00000    0.00000
  627.05499     89.490  208.99728    0.00000    0.00000
  627.21503     89.499  209.05084    0.00000    0.00000
  627.35999     89.504  209.09908    0.00000    0.00000
  627.51501     89.508  209.15080    0.00000    0.00000
  627.66998     89.512  209.20282    0.00000    0.00000
  627.81500     89.522  209.25073    0.00000    0.00000
  627.97498     89.534  209.30502    0.00000    0.00000
  628.12000     89.543  209.35272    0.00000    0.00000
  628.28998     89.552  209.40877    0.00000    0.00000
  628.42999     89.555  209.45602    0.00000    0.00000
  628.59497     89.559  209.51102    0.00000    0.00000
  628.73999     89.566  209.55876    0.00000    0.00000
  628.90002     89.578  209.61208    0.00000    0.00000
  629.04999     89.588  209.66206    0.00000    0.00000
  629.20001     89.596  209.71201    0.00000    0.00000
  629.35498     89.601  209.76393    0.00000    0.00000
  629.49500     89.604  209.81168    0.00000    0.00000
  629.66498     89.608  209.86794    0.00000    0.00000
  629.81000     89.615  209.91554    0.00000    0.00000
  629.97498     89.627  209.97054    0.00000    0.00000
  630.11499     89.637  210.01860    0.00000    0.00000
  630.28497     89.644  210.07462    0.00000    0.00000
  630.42999     89.647  210.12256    0.00000    0.00000
  630.59497     89.651  210.17685    0.00000    0.00000
  630.73499     89.655  210.22459    0.00000    0.00000
  630.89001     89.666  210.27563    0.00000    0.00000
  631.04498     89.676  210.32790    0.00000    0.00000
  631.19000     89.685  210.37552    0.00000    0.00000
  631.34998     89.692  210.42986    0.00000    0.00000
  631.49500     89.696  210.47787    0.00000    0.00000
  631.65997     89.700  210.53345    0.00000    0.00000
  631.80499     89.708  210.58142    0.00000    0.00000
  631.96997     89.721  210.63573    0.00000    0.00000
  632.10999     89.731  210.68350    0.00000    0.00000
  632.27502     89.738  210.73683    0.00000    0.00000
  632.42499     89.741  210.78673    0.00000    0.00000
  632.57501     89.744  210.83679    0.00000    0.00000
  632.72998     89.748  210.88954    0.00000    0.00000
  632.87000     89.756  210.93671    0.00000    0.00000
  633.03998     89.767  210.99239    0.00000    0.00000
  633.17999     89.775  211.03976    0.00000    0.00000
  633.34497     89.781  211.09476    0.00000    0.00000
  633.48999     89.784  211.14238    0.00000    0.00000
  633.65002     89.787  211.19528    0.00000    0.00000
  633.79999     89.791  211.24498    0.00000    0.00000
  633.95502     89.799  211.29704    0.00000    0.00000
  634.10498     89.808  211.34796    0.00000    0.00000
  634.25500     89.814  211.39696    0.00000    0.00000
  634.41498     89.820  211.45158    0.00000    0.00000
  634.56000     89.823  211.49965    0.00000    0.00000
  634.72498     89.826  211.55403    0.00000    0.00000
  634.86499     89.830  211.60153    0.00000    0.00000
  635.03497     89.838  211.65758    0.00000    0.00000
  635.17499     89.845  211.70499    0.00000    0.00000
  635.34003     89.851  211.75859    0.00000    0.00000
  635.48499     89.857  211.80748    0.00000    0.00000
  635.64001     89.860  211.85852    0.00000    0.00000
  635.79498     89.863  211.91090    0.00000    0.00000
  635.94000     89.866  211.95856    0.00000    0.00000
  636.10498     89.873  212.01347    0.00000    0.00000
  636.24500     89.879  212.06081    0.00000    0.00000
  636.41498     89.884  212.11685    0.00000    0.00000
  636.55499     89.888  212.16451    0.00000    0.00000
  636.71997     89.891  212.21881    0.00000    0.00000
  636.86499     89.894  212.26675    0.00000    0.00000
  637.02502     89.899  212.32043    0.00000    0.00000
  637.17499     89.905  212.37050    0.00000    0.00000
  637.32501     89.910  212.42032    0.00000    0.00000
  637.47998     89.913  212.47231    0.00000    0.00000
  637.62500     89.917  212.52049    0.00000    0.00000
  637.78998     89.920  212.57646    0.00000    0.00000
  637.93500     89.923  212.62440    0.00000    0.00000
  638.09998     89.925  212.67865    0.00000    0.00000
  638.23999     89.930  212.72635    0.00000    0.00000
  638.40997     89.934  212.78241    0.00000    0.00000
  638.54999     89.936  212.82965    0.00000    0.00000
  638.71002     89.940  212.88159    0.00000    0.00000
  638.85999     89.943  212.93170    0.00000    0.00000
  639.01001     89.945  212.98167    0.00000    0.00000
  639.16998     89.947  213.03528    0.00000    0.00000
  639.31000     89.949  213.08322    0.00000    0.00000
  639.47498     89.951  213.13757    0.00000    0.00000
  639.62000     89.954  213.18535    0.00000    0.00000
  639.78497     89.961  213.24127    0.00000    0.00000
  639.92999     89.966  213.28853    0.00000    0.00000
  640.09497     89.970  213.34352    0.00000    0.00000
  640.23499     89.972  213.39125    0.00000    0.00000
  640.39502     89.972  213.44363    0.00000    0.00000
  640.54498     89.973  213.49448    0.00000    0.00000
  640.69501     89.974  213.54356    0.00000    0.00000
  640.85498     89.976  213.59724    0.00000    0.00000
  640.99500     89.977  213.64445    0.00000    0.00000
  641.16498     89.977  213.70052    0.00000    0.00000
  641.30499     89.978  213.74812    0.00000    0.00000
  641.46997     89.979  213.80312    0.00000    0.00000
  641.61499     89.979  213.85115    0.00000    0.00000
  641.78497     89.980  213.90642    0.00000    0.00000
  641.92999     89.980  213.95509    0.00000    0.00000
  642.09003     89.981  214.00845    0.00000    0.00000
  642.23499     89.981  214.05710    0.00000    0.00000
  642.39001     89.981  214.10841    0.00000    0.00000
  642.54498     89.981  214.16096    0.00000    0.00000
  642.69501     89.981  214.21010    0.00000    0.00000
  642.85498     89.982  214.26341    0.00000    0.00000
  642.99500     89.982  214.31131    0.00000    0.00000
  643.16498     89.982  214.36691    0.00000    0.00000
  643.31000     89.982  214.41498    0.00000    0.00000
  643.46997     89.982  214.46928    0.00000    0.00000
  643.61499     89.982  214.51698    0.00000    0.00000
  643.78003     89.982  214.57198    0.00000    0.00000
  643.92499     89.982  214.62029    0.00000    0.00000
  644.08002     89.982  214.67201    0.00000    0.00000
  644.22998     89.982  214.72298    0.00000    0.00000
  644.38000     89.982  214.77190    0.00000    0.00000
  644.53998     89.982  214.82623    0.00000    0.00000
  644.68500     89.982  214.87393    0.00000    0.00000
  644.84998     89.982  214.92897    0.00000    0.00000
  644.98999     89.982  214.97614    0.00000    0.00000
  645.15997     89.982  215.03215    0.00000    0.00000
  645.30499     89.982  215.07993    0.00000    0.00000
  645.46503     89.982  215.13321    0.00000    0.00000
  645.60999     89.982  215.18217    0.00000    0.00000
  645.76501     89.982  215.23308    0.00000    0.00000
  645.91998     89.982  215.28616    0.00000    0.00000
  646.07001     89.982  215.33525    0.00000    0.00000
  646.22998     89.982  215.38876    0.00000    0.00000
  646.37500     89.983  215.43675    0.00000    0.00000
  646.53998     89.983  215.49207    0.00000    0.00000
  646.67999     89.983  215.53981    0.00000    0.00000
  646.84497     89.985  215.59412    0.00000    0.00000
  646.98999     89.987  215.64201    0.00000    0.00000
  647.15503     89.992  215.69664    0.00000    0.00000
  647.29999     89.998  215.74580    0.00000    0.00000
  647.45502     90.003  215.79665    0.00000    0.00000
  647.60498     90.006  215.84764    0.00000    0.00000
  647.75500     90.010  215.89668    0.00000    0.00000
  647.91498     90.013  215.95107    0.00000    0.00000
  648.06000     90.014  215.99901    0.00000    0.00000
  648.22498     90.016  216.05359    0.00000    0.00000
  648.36499     90.018  216.10100    0.00000    0.00000
  648.53497     90.019  216.15701    0.00000    0.00000
  648.67499     90.020  216.20459    0.00000    0.00000
  648.83502     90.021  216.25653    0.00000    0.00000
  648.98499     90.023  216.30655    0.00000    0.00000
  649.13000     90.025  216.35490    0.00000    0.00000
  649.28998     90.027  216.40961    0.00000    0.00000
  649.43500     90.029  216.45750    0.00000    0.00000
  649.59998     90.034  216.51184    0.00000    0.00000
  649.73999     90.040  216.55963    0.00000    0.00000
  649.90997     90.047  216.61555    0.00000    0.00000
  650.04999     90.052  216.66281    0.00000    0.00000
  650.21997     90.054  216.71776    0.00000    0.00000
  650.35999     90.055  216.76582    0.00000    0.00000
  650.52002     90.057  216.81784    0.00000    0.00000
  650.67499     90.059  216.86974    0.00000    0.00000
  650.82501     90.066  216.91975    0.00000    0.00000
  650.97998     90.074  216.97247    0.00000    0.00000
  651.12500     90.080  217.01976    0.00000    0.00000
  651.28998     90.085  217.07573    0.00000    0.00000
  651.43500     90.086  217.12343    0.00000    0.00000
  651.59497     90.089  217.17776    0.00000    0.00000
  651.73999     90.091  217.22580    0.00000    0.00000
  651.90997     90.094  217.28139    0.00000    0.00000
  652.04999     90.099  217.32938    0.00000    0.00000
  652.21002     90.104  217.38136    0.00000    0.00000
  652.35999     90.108  217.43134    0.00000    0.00000
  652.51001     90.111  217.48128    0.00000    0.00000
  652.66998     90.114  217.53459    0.00000    0.00000
  652.81000     90.116  217.58266    0.00000    0.00000
  652.97498     90.119  217.63737    0.00000    0.00000
  653.12000     90.121  217.68459    0.00000    0.00000
